Gemeinde,Sprachgebiet,Kanton,Bezirk,Artikel zur Gleichstellung von Mann und Frau,Konsumentenschutz-Artikel,Weiterführung der Finanzordnung,Revision des Strafgesetzes (Gewaltverbrechen),Ausländergesetz,Preisüberwachungs-Initiative,Gegenentwurf zur Preisüberwachungs-Initiative,Neuregelung der Treibstoffzölle,Energieartikel,Reform der Bürgerrechtsregelung in der Bundesverfassung,Bundesbeschluss über die Erleichterung gewisser Einbürgerungen,Einführung einer Schwerverkehrsabgabe,Einführung der Autobahnvignette,Zivildienst-Initiative,Initiative «gegen den Missbrauch des Bankgeheimnisses und der Bankenmacht»,Initiative «Gegen den Ausverkauf der Heimat»,Initiative «für eine Zukunft ohne weitere Atomkraftwerke»,Initiative «für eine umweltgerechte Energieversorgung»,Initiative «für einen wirksamen Schutz der Mutterschaft»,Radio- und Fernsehartikel,Bundesbeschluss über die Entschädigung der Opfer von Gewaltverbrechen,Aufhebung der Bundesbeiträge für den Primarschulunterricht,Aufhebung der Beitragspflicht des Bundes im Gesundheitswesen,Bundesbeschluss über die Ausbildungsbeiträge,Ferien-Initiative,Initiative «Recht auf Leben»,Aufhebung des Kantonsanteils an den Stempelabgaben,Neuverteilung der Erträge aus der Alkoholabgabe,Aufhebung der Unterstützung für die Selbstversorgung mit Brotgetreide,Bundesbeschluss zur Koordination des Schuljahresbeginns,Bundesbeschluss über die Innovationsrisikogarantie,Neues Ehe- und Erbrecht,Initiative «für die Abschaffung der Vivisektion»,UNO-Beitritt,Kulturinitiative,Gegenentwurf zur Kulturinitiative,Initiative zur Berufsbildung und Umschulung,Bundesbeschluss über die Zuckerwirtschaft,Bundesbeschluss zum Mieterschutz,Initiative für eine Schwerverkehrsabgabe,Asylgesetz,Ausländergesetz,Initiative für die Einführung eines Rüstungsreferendums,Abstimmungsverfahren bei Volksinitiativen mit Gegenentwurf,Bahn 2000,Krankenversicherungsgesetz,Initiative «zum Schutz der Moore - Rothenthurm-Initiative»,Verfassungsgrundlagen für eine koordinierte Verkehrspolitik,Initiative zur Herabsetzung des AHV-Rentenalters,«Stadt-Land-Initiative gegen die Bodenspekulation»,Initiative «zur Herabsetzung der Arbeitszeit»,Initiative «für die Begrenzung der Einwanderung»,Kleinbauern-Initiative,Initiative für eine Schweiz ohne Armee,Initiative «pro Tempo 130/100»,Initiative «für eine Begrenzung des Strassenbaus»,Initiative «für eine autobahnfreie Landschaft zwischen Murten und Yverdon»,Initiative «für ein autobahnfreies Knonauer Amt»,Initiative für eine freie Aarelandschaft zwischen Biel und Solothurn,Rebbaubeschluss,Gesetz über die Organisation der Bundesrechtspflege,Initiative für einen Ausstieg aus der Atomenergie,Initiative «Stopp dem Atomkraftwerkbau (Moratorium)»,Energieartikel,Strassenverkehrsgesetz,Herabsetzung des Stimmrechtsalters auf 18 Jahre,Initiative «zur Förderung des öffentlichen Verkehrs»,Neuordnung der Bundesfinanzen (Einführung Mehrwertsteuer),Militärstrafgesetz,«Krankenkassen-Initiative»,Initiative «Weg vom Tierversuch!»,Beitritt zu den Institutionen von Bretton Woods,Gesetz über die Mitwirkung an den Institutionen von Bretton Woods,Gewässerschutzgesetz,Gewässerschutz-Initiative,Regelung der Fortpflanzungs- und Gentechnologie,Einführung eines Zivildiensts,Reform des Sexualstrafrechts,Alpentransit-Beschluss (NEAT),Geschäftsverkehrsgesetz,Entschädigungsgesetz,Infrastrukturgesetz,Gesetz über die Stempelabgaben,Gesetz über das bäuerliche Bodenrecht,EWR-Beitritt,Erhöhung des Treibstoffzolls,Aufhebung des Spielbankenverbots,Initiative «zur Abschaffung der Tierversuche»,Initiative «40 Waffenplätze sind genug»,Initiative «für eine Schweiz ohne neue Kampfflugzeuge»,Bundesbeschluss gegen den Waffenmissbrauch,Kantonswechsel des Laufentals zu Basel-Landschaft,1.-August-Initiative,Befristete Massnahmen in der Krankenversicherung,Massnahmen in der Arbeitslosenversicherung,Einführung der Mehrwertsteuer,"Mehrwertsteuer-Satz 6,5%",Mehrwertsteuerprozent für die AHV,Bundesbeschluss über besondere Verbrauchssteuern,Initiative «zur Verminderung der Alkoholprobleme»,Initiative «zur Verminderung der Tabakprobleme»,Weiterführung Autobahnvignette,Weiterführung der Schwerverkehrsabgabe,Einführung einer leistungsabhängigen Schwerverkehrsabgabe,Alpen-Initiative,Luftfahrtgesetz,Kulturförderungsartikel,Erleichterte Einbürgerung für junge Ausländer,UNO-Blauhelme,Aufhebung der Brotgetreideverbilligung,Verbot der Rassendiskriminierung,Krankenversicherungsgesetz,Initiative «für eine gesunde Krankenversicherung»,Zwangsmassnahmen im Ausländerrecht,Landwirtschaftsartikel,Milchwirtschaftsbeschluss,Landwirtschaftsgesetz,Ausgabenbremse,10. AHV-Revision,Initiative «zum Ausbau von AHV und IV»,Gesetz über den Erwerb von Grundstücken durch Personen im Ausland,Sprachenartikel,Übertritt Vellerat zum Kanton Jura,Zuständigkeit im Bereich der persönlichen militärischen Ausrüstung,Aufhebung der Pflicht zur Übernahme von Brennapparaten und Branntwein,Aufhebung der Beiträge an Bahnhofparkplätze,Verfassungsartikel zur Landwirtschaft,Regierungs- und Verwaltungsorganisationsgesetz,Initiative «gegen die illegale Einwanderung»,Arbeitsgesetz,Initiative «EU-Beitrittsverhandlungen vors Volk!»,Initiative «für ein Verbot der Kriegsmaterialausfuhr»,Aufhebung des Pulverregals,Finanzierung der Arbeitslosenversicherung,Initiative «Jugend ohne Drogen»,Haushaltsziel 2001,«Gen-Schutz-Initiative»,Initiative «S.o.S. - Schweiz ohne Schnüffelpolizei»,Leistungsabhängige Schwerverkehrsabgabe (LSVA),Kleinbauern-Initiative,Initiative «für die 10. AHV-Revision ohne Erhöhung des Rentenalters»,Finanzierung des öffentlichen Verkehrs (FinöV),Getreideartikel,Initiative «für eine vernünftige Drogenpolitik»,Arbeitsgesetz,Bundesbeschluss über die Wählbarkeit in den Bundesrat,Verfassungsbestimmung über die Transplantationsmedizin,Wohneigentums-Initiative,Raumplanungsgesetz,Neue Bundesverfassung,Asylgesetz,Massnahmen im Asyl- und Ausländerbereich,Bundesbeschluss über die ärztliche Verschreibung von Heroin,Gesetz über die Invalidenversicherung,Gesetz über die Mutterschaftsversicherung,Justizreform,Initiative «für die Beschleunigung der direkten Demokratie»,Initiative «für eine gerechte Vertretung der Frauen in den Bundesbehörden»,Initiative «für menschenwürdige Fortpflanzung»,«Verkehrshalbierungs-Initiative»,Bilaterale Abkommen mit der EU,Solarinitiative,Förderabgabe für erneuerbare Energien,Stichfrage zu Solarinitiative und Gegenentwurf,Energielenkungsabgabe für die Umwelt,Initiative «für eine Regelung der Zuwanderung»,Initiative für ein konstruktives Referendum,Initiative «für eine Flexibilisierung der AHV - gegen die Erhöhung des Rentenalters für Frauen»,Initiative «für ein flexibles Rentenalter ab 62 für Frau und Mann»,«Umverteilungsinitiative»,Initiative «für tiefere Spitalkosten»,Bundespersonalgesetz,Initiative «Ja zu Europa!»,Initiative «für tiefere Arzneimittelpreise»,Initiative «Strassen für alle» (Tempo 30),Militärgesetz: Bewaffnung,Militärgesetz: Ausbildungszusammenarbeit,Aufhebung des Bistumsartikels,Schuldenbremse,Initiative «Energie statt Arbeit besteuern»,Initiative für eine Schweiz ohne Armee,Initiative «Für einen freiwilligen zivilen Friedensdienst»,Initiative «für eine Kapitalgewinnsteuer»,Initiative für den UNO-Beitritt,Initiative «für eine kürzere Arbeitszeit»,Fristenregelung (Schwangerschaftsabbruch),Initiative «Für Mutter und Kind»,«Goldinitiative»,"Gegenentwurf «Gold für AHV,Kantone und Stiftung»",Stichfrage zu Goldinitiative und Gegenentwurf,Elektrizitätsmarktgesetz,Initiative «gegen Asylrechtsmissbrauch»,Arbeitslosenversicherungsgesetz,Bundesbeschluss über die Änderung der Volksrechte,Gesetz über die kantonalen Beiträge an Spitalbehandlungen,Armee XXI,Gesetz über den Zivilschutz,Initiative «Ja zu fairen Mieten»,Initiative «Für einen autofreien Sonntag pro Jahreszeit»,«Gesundheitsinitiative»,Initiative «Gleiche Rechte für Behinderte»,Initiative «Strom ohne Atom»,Initiative «MoratoriumPlus»,«Lehrstellen-Initiative»,Gegenentwurf zur Avanti-Initiative,Änderung des Mietrechts,Initiative für eine lebenslange Verwahrung für gefährliche Straftäter,11. AHV-Revision,Anhebung der Mehrwertsteuer zu Gunsten von AHV und IV,Steuerpaket,Erleichterte Einbürgerung von Jugendlichen der zweiten Generation,Bürgerrechtserwerb für die dritte Generation,Initiative «Postdienst für alle»,Erwerbsersatz für Dienstleistende und bei Mutterschaft,Neugestaltung Finanzausgleich,Neue Finanzordnung,Stammzellenforschungsgesetz,Abkommen zu Schengen und Dublin,Gesetz über die eingetragene Partnerschaft gleichgeschlechtlicher Paare,Ausdehnung der Personenfreizügigkeit auf die neuen EU-Staaten,Initiative «für Lebensmittel aus gentechnikfreier Landwirtschaft»,Arbeitsgesetz (Sonntagsarbeit),Neuordnung der Verfassungsbestimmungen zur Bildung,Initiative «Nationalbankgewinne für die AHV»,Ausländergesetz,Asylgesetz,Gesetz über die Zusammenarbeit mit den Staaten Osteuropas,Gesetz über die Familienzulagen,Initiative für eine Einheitskrankenkasse,5. IV-Revision,Initiative «Gegen Kampfjetlärm in Tourismusgebieten»,Unternehmenssteuerreform II,Initiative «Für demokratische Einbürgerungen»,Initiative «gegen Behördenprogaganda»,Verfassungsartikel zur Krankenversicherung,Initiative für die Unverjährbarkeit pornografischer Straftaten an Kindern,Initiative «für ein flexibles AHV-Alter»,Verbandsbeschwerderechts-Initiative,Initiative «für eine vernünftige Hanf-Politik»,Betäubungsmittelgesetz,Weiterführung der Personenfreizügigkeit Schweiz–EU und Ausdehnung auf Bulgarien und Rumänien,Verfassungsartikel zur Komplementärmedizin,Einführung des biometrischen Passes,Zusatzfinanzierung der Invalidenversicherung,Verzicht auf die Einführung der allgemeinen Volksinitiative,Spezialfinanzierung für Aufgaben im Luftverkehr,Initiative «Für ein Verbot von Kriegsmaterial-Exporten»,Initiative «Gegen den Bau von Minaretten»,Verfassungsartikel über die Forschung am Menschen,Tierschutzanwalt-Initiative,Berufliche Vorsorge: Anpassung des Mindestumwandlungssatzes,Revision des Arbeitslosenversicherungsgesetzes,Ausschaffungsinitiative,Gegenentwurf zur Ausschaffungsinitiative,Stichfrage zu Ausschaffungsinitiative und Gegenentwurf,«Steuergerechtigkeits-Initiative»,Initiative «Für den Schutz vor Waffengewalt»,Zweitwohnungsinitiative,Initiative «Für ein steuerlich begünstigtes Bausparen»,Initiative «6 Wochen Ferien für alle»,Regelung der Geldspiele zugunsten gemeinnütziger Zwecke,Gesetz über die Buchpreisbindung,Initiative «Eigene vier Wände dank Bausparen»,Initiative «Staatsverträge vors Volk!»,Gesetz über die Krankenversicherung (Managed Care),Bundesbeschluss über die Jugendmusikförderung,Initiative «Sicheres Wohnen im Alter»,Initiative «Schutz vor Passivrauchen»,Tierseuchengesetz,Bundesbeschluss über die Familienpolitik,Initiative «gegen die Abzockerei»,Raumplanungsgesetz,Initiative «Volkswahl des Bundesrates»,Asylgesetz,Initiative zur Aufhebung der Wehrpflicht,Epidemiengesetz,Arbeitsgesetz (Öffnungszeiten von Tankstellenshops),Initiative «1:12 – Für gerechte Löhne»,«Familieninitiative»,Änderung des Nationalstrassenabgabegesetzes (Autobahnvignette),Finanzierung und Ausbau der Eisenbahninfrastruktur (FABI),Initiative «Abtreibungsfinanzierung ist Privatsache»,Initiative «Gegen Masseneinwanderung»,Bundesbeschluss über die medizinische Grundversorgung,Initiative «Pädophile sollen nicht mehr mit Kindern arbeiten dürfen»,«Mindestlohn-Initiative»,Fonds zur Beschaffung des Kampfflugzeugs Gripen,Initiative «Schluss mit der MwSt-Diskriminierung des Gastgewerbes!»,Initiative «Für eine öffentliche Krankenkasse»,Initiative zur Abschaffung der Pauschalbesteuerung,Initiative «Stopp der Überbevölkerung – zur Sicherung der natürlichen Lebensgrundlagen»,Gold-Initiative,Initiative für steuerfreie Kinderzulagen,Initiative «Energie- statt Mehrwertsteuer»,Verfassungsbestimmung zur Fortpflanzungsmedizin und Gentechnologie im Humanbereich,Stipendieninitiative,Initiative «Millionen-Erbschaften besteuern für unsere AHV»,Radio- und Fernsehgesetz (Radio- und Fernsehabgabe),Initiative «gegen die Heiratsstrafe»,«Durchsetzungsinitiative»,Initiative «Keine Spekulation mit Nahrungsmitteln!»,Sanierung Gotthard-Strassentunnel,Initiative «Pro Service public»,Initiative «Für ein bedingungsloses Grundeinkommen»,Initiative «Für eine faire Verkehrsfinanzierung»,Fortpflanzungsmedizingesetz,Asylgesetz,Initiative «Grüne Wirtschaft»,Initiative «AHVplus: für eine starke AHV»,Nachrichtendienstgesetz,Atomausstiegsinitiative,Erleichterte Einbürgerung der dritten Ausländergeneration,Fonds für die Nationalstrassen und den Agglomerationsverkehr (NAF),Unternehmenssteuerreform III,Energiegesetz,Bundesbeschluss über die Ernährungssicherheit,Zusatzfinanzierung der AHV durch eine Erhöhung der Mehrwertsteuer,Reform der Altersvorsorge 2020,Neue Finanzordnung 2021,Initiative «Abschaffung der Billag-Gebühren»,Vollgeld-Initiative,Geldspielgesetz,Bundesbeschluss über die Velowege sowie die Fuss- und Wanderwege,Fair-Food-Initiative,Initiative «Für Ernährungssouveränität»,Hornkuh-Initiative,Selbstbestimmungsinitiative,Gesetzliche Grundlage für die Überwachung von Versicherten,Zersiedelungsinitiative,Steuerreform und AHV-Finanzierung (STAF),Umsetzung der EU-Waffenrichtlinie,Initiative «Mehr bezahlbare Wohnungen»,Verbot der Diskriminierung aufgrund der sexuellen Orientierung,Begrenzungsinitiative,Jagdgesetz,Erhöhung der steuerlichen Kinderabzüge,Vaterschaftsurlaub,Beschaffung neuer Kampfflugzeuge,Konzernverantwortungsinitiative,«Kriegsgeschäfte-Initiative»,Initiative für ein Verhüllungsverbot,Gesetz über elektronische Identifizierungsdienste,Freihandelsabkommen mit Indonesien,Trinkwasserinitiative,Pestizidinitiative,Covid-19-Gesetz,CO2-Gesetz,Gesetz über polizeiliche Massnahmen gegen Terrorismus,«99%-Initiative»,Ehe für alle,Pflegeinitiative,Justizinitiative,Änderung des Covid-19-Gesetzes (2. Revision),Initiative für ein Verbot von Tier- und Menschenversuchen,Initiative «Kinder und Jugendliche ohne Tabakwerbung»,Gesetz über die Stempelabgaben,Medienpaket,Änderung des Filmgesetzes,Widerspruchsregelung bei der Organspende,Beteiligung an der europäischen Grenz- und Küstenwache Frontex,Massentierhaltungsinitiative,Erhöhung der Mehrwertsteuer zugunsten der AHV,AHV-Gesetz (AHV 21),Verrechnungssteuergesetz,OECD-Mindeststeuer für Unternehmen,Klimagesetz,Änderung des Covid-19-Gesetzes (5. Revision),Initiative für eine 13. AHV-Rente,Renteninitiative,Prämien-Entlastungs-Initiative,Initiative für eine Kostenbremse im Gesundheitswesen,Initiative «Für Freiheit und körperliche Unversehrtheit»,Stromgesetz (Mantelerlass Energie),Biodiversitäts-Initiative,Reform der beruflichen Vorsorge,Ausbau des Autobahnnetzes,Bedingungen für Untermiete,Kündigung wegen Eigenbedarfs (Mietrecht),Einheitliche Finanzierung ambulanter und stationärer Leistungen (EFAS)
Aeugst am Albis,Deutsches Sprachgebiet,Zürich,Bezirk Affoltern,49.39341421,49.04679376,39.77086743,47.34299517,47.02093398,42.97124601,42.97124601,42.04724409,42.20472441,47.19626168,47.6635514,52.61538462,52.61538462,52.15384615,55.3030303,55.15151515,58.75190259,58.59969559,47.85276074,47.6993865,47.85276074,43.73088685,44.18960245,43.88379205,44.64831804,63.22008863,60.11816839,59.82274742,61.59527326,53.75552283,53.46097202,53.90279823,53.14787701,52.60029718,45.81497797,45.81497797,47.13656388,47.87077827,46.29898404,46.29898404,58.56115108,57.55395684,58.41726619,57.84172662,53.01542777,52.87517532,52.73492286,50.61728395,50.61728395,58.994709,59.65608466,59.78835979,44.37086093,77.79204108,77.66367137,73.65792759,73.53308365,73.90761548,71.91011236,70.03745318,69.41323346,49.2159228,49.45717732,49.57780458,49.33655006,39.16167665,38.44311377,42.88990826,42.54587156,50.33860045,50.90293454,50.28248588,50.28248588,51.29943503,51.52542373,50.84745763,51.63841808,50.96045198,55.2370452,53.80374862,54.24476296,54.35501654,54.35501654,54.24476296,85.96112311,55.41264737,55.62700965,54.87674169,62.83280085,63.15228967,46.54622742,44.84590861,46.65249734,46.12114772,46.01487779,50.21321962,50.10660981,50.21321962,50.10660981,50.42643923,50.53304904,45.28101803,44.85683987,45.17497349,45.70519618,44.85683987,50.20964361,50.52410902,50.73375262,50.88265836,51.92107996,50.46248715,50.56526208,50.46248715,58.19095477,58.19095477,58.19095477,58.09045226,46.04604605,45.84584585,45.84584585,43.63817097,43.14115308,43.43936382,43.0417495,43.24055666,29.93197279,29.93197279,49.80732177,49.90366089,41.41221374,41.03053435,40.9351145,52.50709555,53.35856197,55.04162812,56.61424607,55.41165587,54.45269017,54.26716141,54.17439703,45.3271028,45.04672897,45.51401869,45.14018692,48.51024209,48.51024209,49.0689013,48.60335196,47.16805942,50.64456722,51.01289134,51.38121547,50.92081031,51.7495396,46.74012856,47.19926538,46.74012856,47.10743802,47.19926538,51.84851217,52.62206148,52.62206148,52.62206148,53.34538879,52.98372514,52.26039783,40.71428571,40.625,40.80357143,40.71428571,40.71428571,59.78358882,59.87376014,59.96393147,48.06480648,47.97479748,47.25472547,43.20432043,43.20432043,43.47434744,43.38433843,43.47434744,65.97659766,65.61656166,51.40781108,51.044505,54.80682839,54.80682839,54.80682839,53.54896676,59.26589078,58.37063563,34.38914027,34.57013575,57.88999098,57.61947701,58.34084761,58.34084761,58.61136159,58.34084761,58.25067629,57.88999098,57.61947701,52.24669604,51.8061674,51.98237886,58.16593887,58.16593887,58.34061135,60.56218058,60.64735946,60.05110733,60.30664395,43.96624473,43.79746835,44.1350211,65.02546689,64.85568761,60.46114432,50.55793991,50.81545064,36.66107383,54.09015025,54.09015025,54.25709516,48.1234362,48.04003336,48.37905237,34.04958678,39.52922078,39.61038961,51.74654752,50.93419984,50.7717303,53.55987055,53.6407767,53.15533981,53.23624596,52.99352751,56.09756098,40.04874086,40.04874086,45.03257329,43.24104235,55.06893755,57.17761557,57.66423358,46.59270998,47.46434231,47.62282092,32.94483295,62.66968326,62.66968326,62.66968326,61.91553545,51.51745068,42.9727741,42.60485651,43.4142752,42.31052244,42.45768948,42.48895435,42.48895435,42.78350516,46.44688645,46.88644689,47.61904762,41.49709302,48.58593184,49.52864395,48.29586657,41.27443881,41.20202752,51.19305857,50.54229935,50.68691251,61.01818182,60.65454546,60.8,61.93595342,62.37263464,62.66375546,59.43190095,59.86890022,60.30589949,60.08739985,47.31182796,47.38351255,58.14977974,58.37004405,58.0763583,42.77372263,42.40875912,51.44927536,51.15942029,52.53623188,51.95652174,71.45922747,72.24606581,71.10157368,71.45922747,52.3297491,52.61648746,52.11469534,51.46953405,51.97132617,48,48.14285714,47.85714286,51.88880969,54.62365591,53.83512545,54.40860215,51.44508671,54.05209841,54.92040521,55.13748191,59.98558039,62.36481615,36.42241379,35.84770115,47.36091298,47.86019972,47.21825963,56.21890547,57.00071073,56.71641791,45.58404558,59.21428571,59.42857143,50.39090263,49.89339019,70.78651685,70.36516854,70.15449438,70.5758427,70.2247191,59.98598458,59.9159075,58.55354659,58.06675939,57.64951321,71.93229901,72.00282087,72.00282087,72.07334274,71.5796897,61.56558533,61.84767278,78.10945274,76.83013504,79.45984364,54.91166078,55.19434629,54.48763251,54.69964664,49.64438122,50.14224751,50.28449502,62.18130312,61.61473088,62.11048159,61.33144476,55.84229391,56.05734767,55.98566308,69.73875181,69.44847605,60.32093363,60.17505471,59.37272064,60.17505471,58.43023256,58.72093023,57.44525547,57.00729927,56.78832117,57.29927007
Affoltern am Albis,Deutsches Sprachgebiet,Zürich,Bezirk Affoltern,34.27250715,33.92031697,34.71289274,37.67838126,37.72097977,29.49957948,29.49957948,31.64503977,31.54039347,39.03035241,39.37665512,53.61641609,53.53514831,53.63673304,44.43996777,44.3190975,43.57898942,43.47912922,35.38308458,35.06467662,35.26368159,34.52006294,34.5790716,34.6184107,35.16915814,61.68537114,59.20456783,59.06674542,59.4211459,41.86504033,41.60928586,41.90438717,37.79403044,51.71804438,36.52879784,36.52879784,36.81870893,37.0313104,36.71664744,36.9857747,47.30688135,47.05769599,47.46022618,46.98102358,45.24260804,45.18574678,45.09097801,42.31057764,42.57314329,54.4205052,54.4576523,54.3833581,31.81482848,71.69024302,71.4182082,70.27320427,70.34557626,70.56269224,70.0379953,67.14311561,66.43748869,42.05993181,42.04198816,41.75488965,41.80872062,27.74411974,27.70848183,36.31158917,36.48507981,50.78561453,51.15223464,40.21909233,40.21909233,40.75812902,40.79290558,40.70596418,40.8624587,40.70596418,51.02573018,49.6349096,50.03477052,49.82614743,50.60848401,50.20862309,79.53674678,46.97471665,46.78291194,46.80034874,57.09530484,57.06026629,42.89982425,42.39015817,43.00527241,42.70650264,42.5483304,44.94638777,44.99912111,45.03427667,45.05185446,45.26278784,45.2979434,44.40933825,44.35667895,44.42689135,44.46199754,44.11093558,44.08299631,44.38192369,44.36433972,45.14477401,45.88629944,45.36137127,45.2376745,45.502739,45.53949224,45.52186178,45.48660085,45.52186178,44.81540364,44.56809751,44.46210917,36.69497523,36.83651805,36.74805379,36.60651097,36.74805379,24.72488463,24.44089457,45.60042321,45.58278963,33.66579178,33.66579178,33.4208224,44.41150828,44.96948562,39.55579059,40.33139432,39.87308303,48.24561404,47.78947368,47.89473684,39.91970676,39.06440915,39.9022517,39.29132484,40.027894,40.06276151,40.34170153,40.06276151,39.83301444,43.88514098,43.85054489,43.93703512,43.93703512,44.31759211,42.99724708,43.32415692,43.54783207,43.51342051,43.90915348,50.73933975,47.03141181,47.03141181,47.03141181,47.11770797,47.79081809,47.01415257,39.57402954,39.64273446,39.65991068,39.53967709,39.38509103,53.82518317,53.70591242,53.89333788,44.11514222,44.11514222,43.24646568,39.35973041,39.22493682,39.56192081,39.22493682,39.34288121,55.79979709,55.30943524,41.7958221,41.47574124,48.01474284,48.01474284,48.01474284,47.12682191,53.0257439,52.37378803,27.15098761,27.11750921,48.36612204,48.36612204,48.38279427,48.69956652,48.44948316,48.46615539,48.6162054,48.38279427,48.28276092,45.30504851,44.89393192,45.25571452,50.55125885,50.63353628,50.58416982,57.37543167,57.34254235,56.52030916,57.32609768,33.66859027,33.61912613,33.98186315,57.09587239,56.6847558,51.38184792,42.36566186,42.43119266,23.76447562,48.39546191,48.60615883,48.60615883,44.88939125,44.84094946,43.31738437,33.68771819,35.53902169,35.2857369,45.96175123,45.48759286,45.39276118,49.05865878,49.33872724,48.57631866,48.93418391,48.7474716,47.81327543,34.96022032,34.91432069,37.67363761,37.15463288,49.20683344,50.18303844,51.20500305,41.78175748,42.23706177,42.29776901,31.84875206,53.87700535,53.87700535,53.87700535,52.80748663,46.43385617,41.42604596,41.13140837,41.912198,41.01355333,41.26399529,36.86913146,36.89847418,36.9278169,45.53453586,45.53453586,46.31177592,40.91571887,44.2625326,44.37844103,44.20457838,37.61042723,37.56698045,45.99798822,45.66748096,45.91176893,53.00201092,52.74346452,52.91582879,54.06678082,54.2380137,54.42351598,52.76831346,53.47813742,53.63429869,53.69108461,41.93913659,42.09483369,49.32374101,49.43884892,49.26618705,39.18706169,39.07256333,41.57415315,41.48875605,42.08653572,41.74494734,62.35994894,63.45199263,61.66501206,62.91306198,45.8268386,46.11024515,45.94020122,45.50092107,45.69930565,42.36446211,42.52057905,42.27930741,43.05928966,44.44130926,44.22968397,44.20146727,40.70499371,44.15294446,44.50181412,44.59949763,51.41423993,54.47958757,35.28027682,35.183391,40.07792931,40.16142499,40.03618146,48.50299401,48.9486144,48.93468876,39.22413793,54.27896638,54.59849958,46.13037448,45.79750347,57.53558471,57.10298632,56.94948367,57.29835334,57.40999163,47.88005579,47.71269177,49.06840934,48.84593993,48.54004449,58.14922885,58.23259692,58.19091288,58.20480756,58.06586078,52.44037715,53.078203,65.74317773,64.41335365,66.51890844,45.44701987,45.61258278,45.30905077,45.41942605,41.26874914,41.80542177,41.31003165,49.29326197,49.2383697,49.29326197,48.56593934,43.1805708,43.31778266,43.26289791,58.83481837,58.36874572,44.98704133,44.94611922,44.8779157,44.90519711,43.31419196,42.79464042,45.23190587,44.88986181,44.87618005,45.0403612
